data_hora,medicamento,preco_maximo,localizacao,farmacia,titulo,preco,preco_numero,categoria_preco,alerta,relevante,link
2026-06-11 09:13:20,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 40mg 7 cápsulas Medley Genérico,"R$ 27,17",27.17,medio,SIM,1,https://www.drogaraia.com.br/omeprazol-40-mg-medley-generico-7-capsulas.html?origin=search
2026-06-11 09:13:20,omeprazol,50,Adrianópolis Manaus,Droga Raia,Uniprazol Omeprazol 20mg 28 cápsulas,"R$ 15,79",15.79,baixo,SIM,1,https://www.drogaraia.com.br/uniprazol-20mg-28-capsulas.html?origin=search
2026-06-11 09:13:20,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 56 cápsulas Cimed Genérico,"R$ 15,79",15.79,baixo,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-cimed-genericos-56-capsulas.html?origin=search
2026-06-11 09:13:20,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 56 cápsulas Teuto Genérico,"R$ 14,33",14.33,baixo,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-teuto-generico-com-56-comprimidos.html?origin=search
2026-06-11 09:13:20,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 28 cápsulas Cimed Genérico,"R$ 11,74",11.74,baixo,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-cimed-genericos-28-capsulas.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 28 cápsulas EMS Genérico,"R$ 17,99",17.99,baixo,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-ems-generico-28-capsulas.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 42 cápsulas Medley Genérico,"R$ 28,41",28.41,medio,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-medley-generico-42-capsulas.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 56 Cápsulas Globo Genérico,"R$ 18,89",18.89,baixo,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-globo-genericos-56-comprimidos.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 28 cápsulas Teuto Genérico,"R$ 16,59",16.59,baixo,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-teuto-generico-com-28-capsulas-gelatinosas.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 56 cápsulas União Química Genérico,"R$ 20,49",20.49,medio,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-uniao-quimica-genericos-com-56-capsulas.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 40mg 30 cápsulas Nova Química Genérico,"R$ 70,12",70.12,alto,NÃO,0,https://www.drogaraia.com.br/omeprazol-40mg-nova-quimica-generico-com-30-capsulas-dura.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Neprazol Omeprazol 20mg 56 cápsulas,"R$ 18,59",18.59,baixo,SIM,1,https://www.drogaraia.com.br/neprazol-20mg-56-capsulas.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 7 cápsulas Medley Genérico,"R$ 18,59",18.59,baixo,SIM,1,https://www.drogaraia.com.br/omeprazol-20-mg-medley-generico-7-capsulas.html?origin=search
2026-06-11 09:13:21,omeprazol,50,Adrianópolis Manaus,Droga Raia,Omeprazol 20mg 28 cápsulas Medley Genérico,"R$ 17,23",17.23,baixo,SIM,1,https://www.drogaraia.com.br/omeprazol-20mg-medley-generico-28-capsulas.html?origin=search
2026-06-11 09:13:42,omeprazol,50,Adrianópolis Manaus,Ultrafarma,Omeprazol 10mg,"R$ 124,06",124.06,alto,NÃO,0,https://www.ultrafarma.com.br/lp/omeprazol/omeprazol-10mg
2026-06-11 09:13:42,omeprazol,50,Adrianópolis Manaus,Ultrafarma,Omeprazol 20mg,"R$ 120,34",120.34,alto,NÃO,0,https://www.ultrafarma.com.br/lp/omeprazol/omeprazol-20mg
2026-06-11 09:13:42,omeprazol,50,Adrianópolis Manaus,Ultrafarma,Omeprazol 40mg,"R$ 120,34",120.34,alto,NÃO,0,https://www.ultrafarma.com.br/lp/omeprazol/omeprazol-40mg
2026-06-11 09:13:42,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 29.300 vendidos
Omeprazol 20Mg 28 Cápsulas - Cimed Genérico (Peprazol)
De
R$
29,35
83% off
Por
R$ 4,99
Pix
R$ 4,84
(No Pix 3% de desconto)","R$ 4,84",4.84,baixo,SIM,1,https://www.ultrafarma.com.br/omeprazol-20mg-com-28-comprimidos-cimed-generico
2026-06-11 09:13:42,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 30.600 vendidos
Omeprazol 20Mg 28 Cápsulas - Ems Genérico (Losec)
De
R$
34,61
83% off
Por
R$ 5,93
Pix
R$ 5,75
(No Pix 3% de desconto)","R$ 5,75",5.75,baixo,SIM,1,https://www.ultrafarma.com.br/omeprazol-20-mg-com-28-capsulas-ems-generico
2026-06-11 09:13:42,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 4.900 vendidos
Omeprazol 20Mg 28 Cápsulas - Medley Genérico - Contém Açúcar (Losec)
De
R$
63,94
72% off
Por
R$ 17,72
Pix
R$ 17,19
(No Pix 3% de desconto)","R$ 17,19",17.19,baixo,SIM,1,https://www.ultrafarma.com.br/omeprazol-20-mg-com-28-capsulas-medley-generico-contem-acucar
2026-06-11 09:13:42,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 800 vendidos
Omeprazol 20Mg 28 Cápsulas - Nova Química Genérico (Losec)
De
R$
34,93
77% off
Por
R$ 7,93
Pix
R$ 7,69
(No Pix 3% de desconto)","R$ 7,69",7.69,baixo,SIM,1,https://www.ultrafarma.com.br/omeprazol-20-mg-com-28-capsulas-nova-quimica-generico
2026-06-11 09:13:42,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 39.400 vendidos
Omeprazol 20Mg 42 Cápsulas - Medley Genérico - Contém Açúcar (Losec)
De
R$
66,65
77% off
Por
R$ 15,33
Pix
R$ 14,87
(No Pix 3% de desconto)","R$ 14,87",14.87,baixo,SIM,1,https://www.ultrafarma.com.br/omeprazol-20-mg-com-42-capsulas-medley-generico
2026-06-11 09:13:43,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 39.800 vendidos
Omeprazol 20Mg 56 Cápsulas - Cimed Genérico (Peprazol)
De
R$
42,37
84% off
Por
R$ 6,99
Pix
R$ 6,78
(No Pix 3% de desconto)","R$ 6,78",6.78,baixo,SIM,1,https://www.ultrafarma.com.br/omeprazol-20mg-com-56-capsulas-cimed-generico
2026-06-11 09:13:43,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 195.800 vendidos
Omeprazol 20Mg 56 Cápsulas - Globo Genérico (Losec)
De
R$
37,69
84% off
Por
R$ 5,99
Pix
R$ 5,81
(No Pix 3% de desconto)","R$ 5,81",5.81,baixo,SIM,1,https://www.ultrafarma.com.br/omeprazol-20mg-56-capsulas-globo-generico
2026-06-11 09:13:43,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 2.300 vendidos
Omeprazol 20Mg 7 Cápsulas - Medley Genérico - Contém Açúcar (Losec)
De
R$
23,20
82% off
Por
R$ 4,10
Pix
R$ 3,98
(No Pix 3% de desconto)","R$ 3,98",3.98,baixo,SIM,1,https://www.ultrafarma.com.br/omeprazol-20-mg-com-7-capsulas-medley-generico-contem-acucar
2026-06-11 09:13:43,omeprazol,50,Adrianópolis Manaus,Ultrafarma,"+ 3.000 vendidos
Omeprazol 40Mg 30 Cápsulas Liberação Retardada - Nova Química - Genérico (Losec)
De
R$
119,45
79% off
Por
R$ 25,03
Pix
R$ 24,28
(No Pix 3% de desconto)","R$ 24,28",24.28,medio,SIM,1,https://www.ultrafarma.com.br/omeprazol-40mg-30-capsulas-liberacao-retardada-nova-quimica-generico
