data_hora,medicamento,localizacao,farmacia,titulo,preco,preco_numero,categoria_preco,link,relevante,preco_maximo,alerta
2026-06-08 09:05:14,loratadina,tarumã manaus,drogasil,loratadina,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratadina-10mg-neo-quimica-generico-com-12-comprimidos.html?origin=search,0,,
2026-06-08 09:05:14,loratadina,tarumã manaus,drogasil,loratamed loratadina 10mg 12 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/loratamed-10mg-12-comprimidos.html?origin=search,0,,
2026-06-08 09:09:11,dipirona,centro manaus,drogasil,novalgina infantil dipirona 50mg/ml solução oral 100ml + seringa dosadora,Preço não encontrado,,indefinido,https://www.drogasil.com.br/novalgina-50-mg-solucao-oral-100-ml.html?origin=search,0,,
2026-06-08 09:09:56,dipirona,centro manaus,bemol farma,"dipirona sódica 500mg 10 comprimidos ems genérico
r$ 5,00
r$ 4,00
até 4x de
r$ 1,00 no
cartão de crédito","R$ 1,00",1.0,baixo,https://www.bemolfarma.com.br/dipirona-sodica-500mg-10-comprimidos-ems-generico/p,1,,
2026-06-08 09:11:19,dipirona,adrianópolis manaus,bemol farma,"dipirona sódica 500mg 10 comprimidos ems genérico
r$ 5,00
r$ 4,00
até 4x de
r$ 1,00 no
cartão de crédito","R$ 1,00",1.0,baixo,https://www.bemolfarma.com.br/dipirona-sodica-500mg-10-comprimidos-ems-generico/p,1,,
2026-06-08 09:12:41,dipirona,cidade nova manaus,bemol farma,"dipirona sódica 500mg 10 comprimidos ems genérico
r$ 5,00
r$ 4,00
até 4x de
r$ 1,00 no
cartão de crédito","R$ 1,00",1.0,baixo,https://www.bemolfarma.com.br/dipirona-sodica-500mg-10-comprimidos-ems-generico/p,1,,
2026-06-08 09:13:23,paracetamol,centro manaus,drogasil,paracetamol bwell 750mg 20 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/bwell-paracetamol-750mg-20-s.html?origin=search,0,,
2026-06-08 09:14:54,paracetamol,flores manaus,drogasil,cimegripe cloridrato fenillefrina 4mg + paracetamol 400mg + maleato de clorfeniramina 4mg 10 cápsulas,Preço não encontrado,,indefinido,https://www.drogasil.com.br/cimegripe-10-capsulas-1022093.html?origin=search,0,,
2026-06-08 09:16:14,paracetamol,compensa manaus,drogasil,tylenol sinus paracetamol 500mg + cloridrato de pseudoefedrina 30mg 24 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/tylenol-sinus-24-comprimidos.html?origin=search,0,,
2026-06-08 09:16:14,paracetamol,compensa manaus,drogasil,cimegripe cloridrato fenillefrina 4mg + paracetamol 400mg + maleato de clorfeniramina 4mg 10 cápsulas,Preço não encontrado,,indefinido,https://www.drogasil.com.br/cimegripe-10-capsulas-1022093.html?origin=search,0,,
2026-06-08 09:16:14,paracetamol,compensa manaus,drogasil,tylenol paracetamol bebê 100mg/ml suspensão oral sabor frutas 15ml,Preço não encontrado,,indefinido,https://www.drogasil.com.br/tylenol-bebe-gotas-15-ml.html?origin=search,0,,
2026-06-08 09:16:14,paracetamol,compensa manaus,drogasil,tylenol sinus paracetamol 500mg + cloridrato de pseudoefedrina 30mg 36 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/tylenol-sinus-36-comprimidos.html?origin=search,0,,
2026-06-08 09:21:35,ibuprofeno,centro manaus,drogasil,advil ibuprofeno 400mg 12 cápsulas,Preço não encontrado,,indefinido,https://www.drogasil.com.br/advil-400mg-6-capsulas-984339.html?origin=search,0,,
2026-06-08 09:21:35,ibuprofeno,centro manaus,drogasil,advil 12h ibuprofeno 600mg 6 comprimidos,Preço não encontrado,,indefinido,https://www.drogasil.com.br/advil-12-horas-600mg-6-comprimidos-revestidos-de-liberacao-prolongada.html?origin=search,0,,
2026-06-08 09:21:35,ibuprofeno,centro manaus,drogasil,advil ibuprofeno 400mg 20 cápsulas,Preço não encontrado,,indefinido,https://www.drogasil.com.br/advil-extra-alivio-400mg-frasco-com-20-capsulas-gelatinosas.html?origin=search,0,,
2026-06-08 09:21:35,ibuprofeno,centro manaus,drogasil,buscofem ibuprofeno 400mg 20 cápsulas,Preço não encontrado,,indefinido,https://www.drogasil.com.br/buscofem-400mg-com-20-capsulas-gel-mole.html?origin=search,0,,
2026-06-08 09:21:35,ibuprofeno,centro manaus,drogasil,ibuprofeno 600mg 20 comprimidos farmaco prati genérico,Preço não encontrado,,indefinido,https://www.drogasil.com.br/ibuprofeno-600mg-farmaco-generico-com-20-comprimidos-revestidos.html?origin=search,0,,
2026-06-08 09:21:56,ibuprofeno,centro manaus,bemol farma,"38%
★
★
★
★
☆
ibuprofeno 600mg 20 comprimidos revestidos
r$ 15,30
r$ 9,50
até 9x de
r$ 1,05 no
cartão de crédito","R$ 1,05",1.05,baixo,https://www.bemolfarma.com.br/ibuprofeno-600mg-20-comprimidos-revestidos/p,1,,
2026-06-08 09:21:56,ibuprofeno,centro manaus,bemol farma,"49%
★
★
★
★
★
ibuprofeno 600mg 30 comprimidos revestidos prati
r$ 17,50
r$ 9,00
até 9x de
r$ 1,00 no
cartão de crédito","R$ 1,00",1.0,baixo,https://www.bemolfarma.com.br/ibuprofeno-600mg-30-comprimidos-revestidos-prati/p,1,,
